0,1,1,1,0,7467,2020,18,1,4,2,7999,166,13,9156,14941,18,5,6,0,8741,22,12,5160,173,13,0,7,1,6086,147,12,8982,147,7,5,8,3,7905,131,10,4355,111,20,1,6,8,5077,16,8,0
1,1,1,0,1,4902,5988,11,2,0,2,7594,150,11,3783,5237,15,5,1,4,6582,11,10,2129,853,16,1,0,2,5605,120,10,4134,1711,17,1,0,11,5211,22,9,8752,5393,12,5,0,3,7870,147,10,1
0,1,1,1,1,48710,18214,26,14,10,14,20685,251,18,22478,52620,59,6,9,26,18112,71,18,66310,49040,89,16,7,17,24676,314,18,14855,6040,143,3,11,31,13336,55,18,71274,29819,51,13,8,18,20966,236,18,1
1,0,0,0,0,23223,1294,25,0,13,19,12922,179,18,46798,27852,67,14,11,17,21544,116,18,56823,16705,47,7,10,19,20170,326,18,63634,19416,48,19,6,16,23685,243,18,12183,3156,151,5,12,26,13735,51,17,0
0,0,1,1,0,27894,6189,12,7,5,7,11985,217,15,15195,35228,26,9,5,9,10816,6,14,25085,4838,22,12,2,9,14086,189,15,16531,7877,20,4,5,15,10301,170,13,7754,2121,54,1,7,18,6824,15,12,1
1,1,0,0,0,19020,4035,14,4,6,5,9480,167,15,18817,10036,28,15,8,3,11204,34,12,18781,4627,21,3,4,8,9547,174,13,4014,1424,49,1,6,15,6461,12,11,11145,1105,24,1,9,9,7278,129,11,0
0,0,1,1,0,23092,8953,26,9,2,7,14924,235,17,15739,9944,33,2,8,14,10044,25,14,14204,1075,22,7,6,6,10920,149,14,7459,2098,25,2,9,6,10554,206,13,8161,721,58,4,9,4,6967,30,12,0
1,1,0,0,1,13465,7487,25,3,5,6,10766,212,16,21164,13169,25,9,7,10,11999,36,15,26485,8566,38,9,4,17,14298,212,16,7232,3501,59,0,5,21,8112,32,13,18123,21289,37,13,3,7,15895,223,15,1
0,1,1,1,1,17279,0,27,5,7,5,9456,126,14,21404,34614,35,7,4,13,14915,36,17,28992,10921,25,11,8,9,13638,145,15,26536,23278,20,17,5,12,17406,228,16,8224,3294,49,1,10,26,8841,24,15,1
1,0,0,0,0,16384,2748,24,6,9,5,9600,137,14,29866,13424,19,9,7,14,13402,20,16,25036,5159,20,8,5,11,14326,213,15,10028,3666,16,8,7,8,12268,115,14,10195,961,56,2,13,18,8323,39,13,0
0,1,1,1,1,16306,27102,25,10,2,15,11202,32,14,19192,17218,18,12,3,5,12416,168,14,5413,948,55,0,4,23,7122,26,12,14416,19947,10,6,2,12,11118,142,14,15217,9518,19,8,3,8,10756,147,14,1
1,0,0,0,0,9345,102,3,1,9,1,6448,127,12,3763,4709,26,2,9,2,7060,25,12,15567,762,7,6,8,2,10334,151,13,12365,2355,13,4,5,0,9267,185,11,6237,1078,24,0,5,6,5145,2,11,0
0,1,1,0,1,5485,4049,6,3,5,7,8421,118,13,13709,22073,23,11,2,5,13231,79,16,23106,2533,10,8,6,8,11791,155,15,17644,27375,27,12,2,6,14189,197,13,8809,7844,51,2,3,13,7903,25,11,1
1,0,0,1,0,21114,1424,14,9,8,0,10729,181,14,18915,15914,35,7,3,8,11411,43,13,10625,945,10,1,8,8,7061,119,12,10190,2369,13,1,7,3,7054,117,11,4871,0,29,0,10,11,4988,17,10,0
0,1,0,1,1,19207,29172,20,10,2,12,11888,33,14,19398,14661,21,9,3,11,11827,156,13,4548,2146,60,1,2,19,7689,33,12,5653,6029,13,0,4,6,6685,103,12,18977,6778,15,9,4,7,11604,187,14,1
1,0,1,0,0,9782,10573,15,5,5,1,10072,145,13,6373,2436,14,4,7,1,8440,13,11,11438,1026,15,1,7,4,7479,142,13,4120,215,35,0,6,4,5113,30,10,11069,4544,16,5,4,1,8724,158,11,0
0,1,0,0,0,6335,1867,19,2,5,4,11331,243,16,14866,23500,27,10,7,2,12700,42,15,11304,119,25,1,5,8,10808,212,16,16251,7596,21,5,8,7,12475,229,14,6848,2592,53,1,6,13,7779,44,13,0
1,0,1,1,1,27027,12127,16,14,5,3,14376,183,16,20404,17607,29,6,4,12,13790,193,15,13826,1564,38,1,6,18,8480,39,13,17883,16486,36,7,1,5,12485,164,16,9065,20053,20,3,3,13,10632,15,15,1
0,0,1,1,0,24316,6538,21,7,7,7,10696,175,15,27240,28275,43,13,3,15,13256,27,15,27662,7889,18,14,6,7,13754,194,16,13382,15406,16,4,1,9,10991,162,14,7266,2111,61,0,0,15,7264,28,13,1
1,1,0,0,0,19787,608,12,5,8,2,10977,214,15,11204,5853,27,2,9,10,9046,13,14,16106,117,31,8,3,2,11797,197,15,13620,4009,10,0,8,6,7720,167,13,13402,0,83,2,10,9,7486,39,11,0
0,1,0,1,1,25561,29333,75,10,5,8,14599,40,17,24068,2153,35,2,8,5,12471,227,17,12112,4167,101,3,5,12,10202,22,15,37443,17664,76,7,6,9,20366,352,18,27049,4430,27,7,6,5,14157,235,17,0
1,0,1,0,0,16157,11097,24,2,5,11,15381,285,18,19969,37454,52,5,5,10,15090,60,18,41328,17619,25,19,8,1,21049,281,18,16212,11550,39,3,7,11,16084,285,18,7509,2076,83,0,5,12,8698,36,15,1
0,0,1,1,1,21854,8449,27,7,7,11,14258,172,17,34878,38192,28,12,7,11,16364,45,17,23484,5980,39,4,7,15,13631,223,17,43058,36403,39,12,2,15,17455,233,17,4096,2872,70,0,5,26,9405,35,16,1
1,1,0,0,0,36143,13321,33,10,8,7,15247,237,17,9234,17897,46,3,7,13,11646,43,16,15706,8293,33,6,7,11,14296,220,16,5737,3408,80,0,7,15,7827,28,15,41628,10847,28,9,6,11,16087,250,16,0
0,0,0,0,0,4023,7877,23,1,2,1,6982,18,12,5987,570,39,1,3,0,5367,8,10,5808,2611,16,1,2,1,8410,202,11,6048,530,12,1,2,0,7290,180,13,5480,0,14,0,4,1,6786,171,12,0
1,1,1,1,1,7970,5977,26,3,1,2,9280,194,14,5801,40189,27,5,1,1,9614,22,13,9641,3249,24,1,1,4,9744,209,14,6094,2115,34,3,1,4,6054,9,10,6295,7513,16,1,0,5,8185,173,12,1
0,0,0,0,0,6593,2655,4,2,4,1,5047,84,8,5786,365,26,1,2,2,3797,12,8,3552,6452,12,1,1,4,4730,6,8,4030,1526,5,2,5,0,5087,100,10,3174,1867,3,0,4,2,4118,86,10,0
1,1,1,1,0,6595,978,28,2,1,6,4771,10,8,5809,12595,27,3,2,6,7068,24,11,3277,3678,8,1,1,6,6193,108,9,7202,6593,6,4,1,2,8310,125,11,6719,1593,12,6,1,3,6968,113,11,1
0,1,0,0,0,14646,4757,17,10,4,3,9100,132,12,8903,2658,41,7,3,16,7155,35,10,16025,2206,10,5,3,18,9058,131,12,6827,4998,10,2,1,2,6172,124,11,10885,14106,14,8,0,15,8617,13,12,1
1,0,1,1,0,11657,11406,13,6,5,1,7917,14,10,9711,567,9,0,5,6,5460,109,11,11834,960,13,0,4,3,5898,121,11,8488,0,12,2,8,3,5793,84,9,5909,0,33,3,10,2,5003,20,9,0
0,1,1,1,1,9645,4425,16,1,3,26,7801,81,13,22411,40961,30,16,4,6,13999,36,15,25415,7250,17,15,2,9,13822,173,15,25038,13668,16,11,8,18,12851,143,13,7211,3408,50,4,7,21,8605,33,13,1
1,0,0,0,0,14206,736,11,6,12,6,9195,115,12,14292,9001,30,6,9,5,10741,152,13,15282,6338,19,4,7,8,9270,19,12,13713,3859,14,5,7,8,9200,118,12,12146,472,41,3,12,11,6359,26,10,0
0,0,0,0,0,7706,0,8,1,6,5,4628,83,9,6465,2762,9,4,4,3,7139,18,10,7136,541,8,2,4,1,5475,118,10,8935,0,4,0,5,0,4219,83,10,3861,0,19,1,3,3,3813,31,8,0
1,1,1,0,0,4393,1544,11,1,0,8,4623,0,9,7330,4539,11,6,2,3,7941,127,10,6867,8672,13,8,1,3,6973,8,10,8878,474,12,3,5,2,5852,101,11,11389,2454,6,4,0,2,6569,104,12,1
0,1,0,1,0,14721,15004,15,6,7,1,8085,37,11,8557,662,15,2,5,1,6286,122,12,5370,1169,17,0,4,1,6392,152,12,8638,3793,13,2,4,4,6728,135,10,4107,160,25,0,5,6,4606,31,10,0
1,0,1,0,0,7945,0,12,2,5,4,6497,123,12,6723,22525,26,4,0,10,8566,26,13,10038,8244,14,10,0,2,11211,171,14,10684,1987,51,4,4,9,6536,36,10,15034,4884,14,5,1,10,11354,200,13,1
0,0,0,1,0,5713,363,9,2,3,1,5716,119,10,3835,1269,3,0,4,0,3969,75,7,3075,3470,6,0,5,5,3560,19,7,4991,627,4,1,3,1,4707,100,10,3050,5529,8,2,4,2,4752,11,8,0
1,1,1,0,0,4945,927,7,2,3,4,5400,94,10,7403,3777,13,7,0,3,7996,114,9,3093,3071,21,2,0,11,5158,6,9,5387,4452,14,4,0,5,7282,154,11,7127,10275,7,4,2,5,6163,19,10,1
0,0,0,0,0,6671,1397,6,1,1,0,6330,147,11,4451,5072,14,2,1,2,5530,15,10,2721,2033,6,0,5,2,4877,97,10,6075,498,6,3,4,1,6011,112,9,1922,2726,32,0,3,2,3466,31,8,0
1,1,1,1,0,3780,1743,28,1,1,5,4425,13,8,5611,1791,11,3,1,0,6003,103,11,6742,2901,16,3,1,3,6747,142,12,7466,11969,6,5,2,6,6288,15,9,6712,2577,7,2,1,5,6803,125,10,1
0,0,0,1,1,17004,7151,27,5,8,15,11789,183,15,9619,34798,45,1,4,22,10262,37,16,45870,9774,19,22,2,5,18557,198,17,23339,19041,27,6,4,17,12999,225,16,5621,1265,104,1,7,14,7427,30,14,1
1,1,1,0,0,16601,8129,32,5,7,9,11615,142,15,26337,17830,33,12,8,9,13890,45,15,17939,4694,16,4,6,9,10925,169,15,7944,1302,48,0,8,20,7493,29,13,22690,13524,32,4,6,16,12737,232,14,0
0,0,1,0,1,13040,1798,20,3,0,10,10978,200,16,20575,35091,35,11,4,8,13195,22,16,17786,26024,24,5,5,6,11720,224,16,18215,5502,20,6,4,12,12629,225,15,7179,1246,69,2,5,7,9584,31,11,1
1,1,0,1,0,9362,163,15,0,5,2,8090,193,14,13290,20035,40,4,3,3,10352,47,14,15489,352,24,8,7,0,11547,204,15,3938,345,53,1,5,6,6205,15,11,16688,1659,11,5,7,3,10659,219,13,0
0,1,1,1,0,6174,1255,14,3,2,5,6626,117,12,6243,7868,9,4,0,5,7580,138,9,1618,1843,17,1,0,8,5219,22,9,7203,2523,10,4,2,1,6775,116,11,5515,16260,12,5,1,4,7313,24,11,1
1,0,0,0,0,3850,3079,6,0,3,3,4940,7,10,6226,1656,11,2,3,2,5977,134,11,2067,446,12,0,4,2,3078,7,8,5772,2010,7,1,4,1,5004,118,10,4596,624,5,2,3,0,5754,121,8,0
0,0,1,0,1,16029,19477,71,7,3,9,13725,46,17,15787,6995,27,3,4,7,14650,274,18,9925,8719,30,3,4,2,12020,200,16,7128,7060,111,0,4,12,9265,38,15,31637,26988,26,10,3,4,19554,312,18,1
1,1,0,1,0,18621,12572,30,5,5,6,14976,274,17,23428,5968,26,5,3,4,14503,282,18,6749,8430,34,0,8,5,12474,252,16,2887,2413,98,2,4,6,8767,43,14,11944,47162,35,5,4,5,16644,62,18,0
0,1,1,1,0,7310,3229,24,4,1,7,5932,37,9,7828,2631,16,5,0,4,7057,120,11,6816,0,8,1,3,2,4818,93,10,6789,11775,14,4,1,7,6847,8,11,3787,11890,8,2,1,4,8332,140,10,1
1,0,0,0,0,2683,0,14,2,3,1,4718,25,7,4067,0,4,0,3,1,4600,100,8,6406,3618,5,1,4,0,5784,132,11,6497,1361,7,3,2,0,6061,112,11,3923,806,17,0,4,3,5208,5,9,0
0,0,0,0,0,17974,20660,29,2,6,13,10459,43,15,19211,1661,24,3,9,1,9880,211,14,21206,1198,28,8,10,4,11728,157,15,6108,803,61,1,6,11,7430,32,12,23940,6743,41,11,9,4,13751,193,13,0
1,1,1,1,1,33932,10900,24,10,5,15,15094,175,17,27724,67519,42,17,6,6,17692,76,18,15960,3977,35,8,3,10,12302,174,16,7464,5421,65,1,6,29,9449,21,15,15028,8498,22,4,5,17,10320,122,15,1
0,1,1,0,1,18413,10030,11,9,3,2,11578,191,16,10726,17433,38,7,5,7,10799,11,14,10682,3826,19,6,3,2,10564,182,15,7965,8737,71,2,1,19,8095,23,12,24141,13651,16,13,2,11,13299,178,14,1
1,0,0,1,0,16271,188,16,3,9,3,7960,128,13,13209,26044,19,8,7,2,11078,18,13,16314,5295,29,2,5,3,8292,185,14,3708,211,33,1,7,3,5269,38,10,4789,1286,16,0,9,1,6013,127,11,0
0,1,1,1,0,27294,10267,35,8,6,16,15647,252,18,19744,37828,39,1,5,25,13219,34,17,18763,5573,40,7,9,5,13312,176,16,13507,3354,106,4,6,12,10577,54,15,43782,14619,42,10,6,14,18493,260,17,0
1,0,0,0,1,28093,5948,42,8,7,13,16688,259,18,24896,26979,47,7,7,15,17000,35,18,37515,17195,53,10,5,13,16427,243,18,38921,24983,63,5,5,15,19069,325,18,23403,5422,70,2,6,18,10409,51,16,1
0,1,1,1,0,11291,2899,15,11,0,4,8939,113,12,8782,915,8,5,2,4,6854,113,10,2043,1145,36,1,2,6,4246,29,9,5915,0,7,0,3,6,5476,128,11,5830,21217,9,3,2,11,7043,8,10,1
1,0,0,0,0,3494,3132,13,2,4,2,5439,5,9,3509,161,24,0,4,5,3728,25,8,5244,482,6,4,4,1,5951,116,8,5726,89,9,2,5,2,5796,109,9,3856,0,11,1,3,3,5509,119,11,0
0,1,0,0,1,14184,7618,22,5,3,13,10900,157,15,29801,14578,38,12,3,10,13465,36,16,9523,4162,16,1,6,5,9935,182,15,8666,1994,90,2,7,16,8020,38,12,26225,39983,32,12,3,10,18213,217,15,1
1,0,1,1,0,16227,2044,26,4,6,4,10246,178,14,6787,14016,29,0,7,12,8080,28,12,13752,3809,31,7,3,2,10692,198,14,7552,2592,55,0,9,16,7093,17,13,23224,10354,19,11,7,5,13105,182,13,0
0,1,1,1,0,25589,8418,28,6,8,11,13671,194,16,32975,26680,38,15,6,11,16181,44,17,31427,6711,13,6,9,13,13834,250,18,32285,7584,47,6,12,8,13051,169,15,7665,859,74,2,8,19,8673,36,14,0
1,0,0,0,1,23353,13786,20,6,11,6,13899,195,17,34722,17988,28,12,4,23,14639,33,17,29809,6554,51,8,6,16,13754,193,17,13896,5918,72,6,6,27,11965,34,15,36996,15798,53,11,8,20,16035,230,17,1
0,1,1,0,1,13004,12365,29,2,3,8,11195,218,17,8873,31364,35,1,2,17,9510,14,15,25061,9225,48,19,1,4,17870,202,17,21392,28403,20,7,4,9,15360,259,16,9072,4131,72,2,5,20,9086,16,14,1
1,0,0,1,0,11818,1741,27,2,7,2,9168,188,15,8497,18763,31,5,6,5,10667,30,14,7588,762,21,3,6,1,11383,216,16,8393,507,41,0,6,10,6289,3,12,13004,3186,24,3,6,4,11675,257,13,0
0,0,0,0,1,32753,10928,18,5,11,10,12890,178,16,38567,31063,38,12,6,12,19281,115,18,20066,17901,21,9,7,4,15608,263,17,23001,2299,67,6,2,25,11397,7,17,20535,24462,37,6,6,11,14053,186,16,1
1,1,1,1,0,25518,36240,40,3,7,12,14428,49,18,20363,4336,39,6,10,12,13615,159,16,18806,7462,105,9,4,13,13240,57,16,38019,11082,31,8,8,8,14911,249,18,27808,2663,23,6,9,8,13161,220,17,0
0,0,0,0,0,3209,0,3,1,5,0,3785,61,7,6580,0,13,1,4,2,5046,98,10,2652,1371,9,1,2,2,4680,3,8,3468,0,12,1,5,2,3627,11,6,4034,0,4,1,3,0,3902,68,8,0
1,1,1,1,1,8143,13158,3,6,1,4,9904,147,11,8537,2617,8,4,1,2,6524,96,11,3056,13977,21,4,0,2,7772,23,11,7938,2841,20,4,1,8,6595,6,9,3749,11715,10,1,2,1,6272,103,10,1
0,1,1,1,1,12813,38813,32,3,5,3,11991,28,16,5029,1021,76,2,4,10,8204,34,12,16568,15952,31,10,3,7,14888,225,15,10848,13188,36,2,1,8,14200,243,17,13860,6088,33,3,0,7,11882,229,17,1
1,0,0,0,0,20306,14534,52,6,3,3,12040,67,15,15437,8275,16,1,3,8,10492,198,13,4623,2316,44,2,6,9,7417,32,12,7692,2168,22,0,5,4,9310,196,15,18146,6870,19,4,4,6,13172,275,16,0
0,1,1,1,1,7895,5187,21,0,4,10,9029,149,16,26583,50835,29,13,3,11,16820,60,17,20862,6482,34,6,5,19,13276,155,16,22590,20264,25,6,2,15,13459,188,15,26718,4678,114,16,5,9,13841,66,15,1
1,0,0,0,0,14396,2195,22,1,9,5,8130,165,14,14280,5232,21,5,8,6,10990,42,14,20110,288,17,4,9,6,11363,206,15,6414,573,60,3,10,5,7143,45,13,30249,2104,32,6,5,7,13145,234,15,0
0,0,0,0,0,10486,2767,31,4,2,4,8134,24,13,5867,4910,9,2,0,5,7461,139,11,2783,621,38,0,2,4,4172,11,9,9345,1045,12,1,6,1,6711,159,12,10745,2717,12,2,3,5,7169,150,12,0
1,1,1,1,0,6481,2476,11,4,1,2,8281,149,13,12352,39237,22,6,0,3,10130,41,14,4205,4307,13,1,3,1,6548,152,12,14571,3829,23,2,1,8,8237,149,11,3726,794,34,0,4,3,4918,30,9,1
0,0,0,1,0,13499,2760,13,2,6,2,9394,188,14,12607,22849,32,6,6,1,12264,40,15,10700,776,13,0,1,3,9136,207,14,8559,0,12,3,7,1,8982,177,13,5907,0,48,1,6,5,6008,16,10,0
1,1,1,0,1,15927,31547,23,8,2,11,12128,23,15,8288,1194,71,2,2,16,8098,9,13,20190,16262,23,6,3,9,15699,267,16,19650,13803,28,4,5,7,11105,198,15,12969,19085,23,6,0,3,12717,208,16,1
0,0,1,1,1,23682,7916,28,8,6,13,13365,201,17,19521,29777,33,13,3,17,14125,24,16,25010,9491,26,10,6,11,14539,198,16,4579,3601,84,0,8,12,7269,33,13,24122,24395,36,7,2,13,15485,254,16,1
1,1,0,0,0,18680,1518,18,2,10,5,9875,179,14,30163,21503,31,12,10,8,14519,37,14,11084,4486,24,2,7,14,8957,138,14,9234,2020,67,4,4,14,8222,32,12,20173,6648,26,5,7,9,12087,215,14,0
0,1,1,1,1,23037,7727,25,4,3,5,12889,231,17,29639,24523,42,7,4,11,15312,25,18,23254,17658,53,5,5,6,13547,246,17,17357,6355,101,3,4,14,11396,48,15,22557,11960,46,4,5,8,15287,265,16,0
1,0,0,0,0,14002,16338,43,7,4,1,17005,324,18,11544,19757,39,2,9,9,11725,48,15,13697,16405,42,1,5,5,13380,268,17,38872,24581,22,8,3,9,16499,245,17,4586,5248,71,3,2,14,9853,40,16,1
0,0,1,0,1,15357,12756,17,7,3,8,12285,197,16,13374,20735,36,5,4,9,11213,35,15,21354,6416,7,7,8,7,11037,172,15,6486,1796,54,2,2,15,7655,30,14,26150,15680,27,8,3,9,15235,255,16,1
1,1,0,1,0,15584,88,12,3,10,7,8474,127,14,16087,23985,25,8,6,9,11001,34,14,18452,344,18,5,8,5,9208,173,13,12807,11168,33,2,2,8,9932,223,14,7954,3999,42,2,3,9,6499,12,12,0
0,1,1,1,1,16553,5933,20,4,5,5,10352,161,14,22261,40802,37,11,1,8,14916,54,16,18422,4348,23,7,1,6,13097,245,15,18061,5848,21,4,5,18,11121,153,14,7237,1778,59,2,5,18,7559,33,12,1
1,0,0,0,0,8549,562,19,1,4,4,7686,152,14,11396,5438,44,7,6,2,9729,26,12,9886,130,51,2,7,8,7076,49,11,9894,323,26,3,6,5,9551,177,12,13521,7102,20,4,5,6,11458,185,15,0
0,0,1,1,1,13358,6746,16,3,6,11,9407,156,14,29563,30306,20,17,1,7,14500,69,16,18599,17973,21,10,4,5,12159,162,14,6890,834,45,2,2,19,7629,22,13,10294,8075,25,4,3,10,10396,156,13,1
1,1,0,0,0,13147,2010,19,1,5,4,8357,175,13,7759,10124,23,2,8,4,7095,25,11,14023,532,10,3,11,1,7867,145,12,17223,9291,22,8,5,2,11031,167,13,5873,1101,39,2,7,7,6017,24,11,0
0,1,1,1,0,1828,1832,25,1,1,4,4468,24,8,6747,3234,8,3,1,1,6903,149,10,4711,2769,21,0,0,3,6036,118,11,6624,32761,12,5,1,3,8327,24,12,4554,974,9,1,1,1,5758,124,11,1
1,0,0,0,0,5531,963,9,1,2,1,5885,132,11,2294,926,28,1,1,2,4570,23,8,4119,462,12,0,3,0,5463,147,11,1859,5583,15,0,2,1,5678,23,11,4834,3667,12,2,2,0,6259,156,10,0
0,1,1,1,1,36139,26631,27,13,1,7,20117,325,18,35175,52635,40,14,6,7,16483,53,16,9365,10387,39,1,3,28,10647,106,16,22054,3591,144,2,8,22,11559,82,16,24688,17711,48,6,7,22,12509,85,16,1
1,0,0,0,0,22242,1777,17,6,11,7,11788,174,16,18052,14804,38,5,6,7,14530,81,17,28049,1418,33,5,6,12,13398,230,17,8901,3331,90,3,8,15,9970,37,14,41095,7265,47,6,6,13,17375,295,18,0
0,1,1,1,1,12411,16508,10,1,4,7,11804,178,13,11797,28765,20,5,3,10,10756,28,14,14829,8402,15,5,4,7,8668,119,13,7640,9053,57,9,2,4,10876,29,11,15180,11408,10,6,2,7,10639,146,13,1
1,0,0,0,0,9970,5172,19,2,3,4,7585,145,13,12382,7213,19,9,6,3,10665,38,13,9304,0,12,2,7,5,7600,157,12,10774,0,9,1,5,4,7183,133,10,5832,0,35,1,5,6,5521,41,11,0
0,1,1,1,0,10980,6825,7,3,3,1,10577,222,15,18221,21147,34,6,7,4,11993,32,14,14019,8920,33,3,7,5,10681,181,14,5472,323,57,2,7,8,6746,28,11,13552,1889,27,1,8,8,9289,176,13,0
1,0,0,0,1,17430,15018,21,7,0,5,14093,259,17,18138,21228,22,10,5,6,12219,28,15,20762,9480,24,13,1,7,12972,175,16,5098,1482,56,0,5,14,7766,33,13,15885,18487,27,2,4,15,14027,209,15,1
0,0,0,0,0,8225,16154,21,0,5,2,7988,176,14,12203,11054,18,8,7,1,10524,27,13,14046,4494,14,6,5,7,11234,209,15,10406,3706,21,2,2,3,10508,208,13,14427,0,68,3,6,9,6807,34,10,0
1,1,1,1,0,17501,10300,26,4,5,6,12208,203,15,10530,24540,30,5,4,7,9906,30,14,22031,6099,15,15,2,3,14527,171,16,5780,7209,40,1,2,8,6693,36,12,6612,7226,15,0,6,6,8932,179,13,1
0,0,0,0,0,4413,0,10,4,6,3,4568,20,8,3569,620,10,3,2,0,4340,4,7,4419,0,6,3,5,3,5231,49,8,4629,142,2,2,6,2,4287,53,7,5730,0,11,2,6,0,4617,73,9,0
1,1,1,1,1,6500,15545,9,5,1,8,7024,28,10,9668,714,4,6,1,5,7163,119,11,7359,1739,10,6,3,6,7157,99,9,7008,6715,3,3,4,5,6582,87,9,6868,1174,21,5,5,9,5398,17,7,1
0,0,0,0,0,7329,1894,13,2,4,1,6102,138,10,8727,307,3,1,3,4,5976,113,9,2113,10643,9,1,3,1,4310,0,7,2520,0,28,0,4,1,3114,20,7,2916,122,6,1,4,0,4378,93,9,0
1,1,1,0,0,9594,6907,11,8,0,1,9124,133,12,7120,2788,5,3,1,5,6556,116,9,4594,604,16,3,3,4,4395,3,8,4125,2134,35,4,0,4,7157,15,11,4295,3296,14,0,1,6,6140,117,11,1
0,1,1,0,0,9939,577,19,2,2,4,8117,169,13,5726,10295,27,4,6,5,7914,25,11,9180,5850,24,3,3,4,10078,203,13,10269,6634,17,3,6,5,8405,150,13,5363,488,41,1,5,8,5370,16,10,0
1,0,0,1,0,4990,4294,15,0,4,3,8273,193,14,5962,29551,16,2,4,7,8282,5,12,19898,7790,21,9,1,5,11097,195,15,21507,8396,17,10,2,5,11382,181,14,4141,1624,36,1,2,15,6816,16,12,1
0,1,1,0,1,19121,16348,28,5,5,5,11663,171,16,29130,13385,33,10,7,9,12419,32,15,22978,7918,32,10,2,4,13059,178,16,9711,2012,72,2,6,13,8174,16,14,23364,8739,21,7,4,8,13112,227,15,1
1,0,0,0,0,26114,2661,21,4,6,8,11406,178,15,19268,5906,27,6,9,3,11645,39,14,18685,1855,12,8,8,5,13017,123,15,12712,250,82,2,6,8,7264,41,12,18218,1238,29,4,5,5,12437,234,16,0
0,0,1,0,0,9628,154,17,1,2,8,6558,112,12,11464,23338,20,6,4,5,8198,18,11,15140,1233,10,5,3,3,8209,139,13,7658,4158,17,4,8,3,8038,135,11,4980,244,40,1,6,7,4946,33,10,0
1,1,0,0,0,15219,9133,17,5,2,8,9455,138,13,7067,20470,21,3,5,10,8029,15,12,8383,2044,71,2,4,11,6516,36,11,17331,2343,10,4,5,9,8275,145,13,14192,8172,25,9,1,9,11990,176,13,1
0,1,1,1,1,14188,13783,30,3,2,8,12105,199,16,31413,25198,21,14,6,12,13849,19,16,13200,26901,21,8,3,7,14693,214,15,4960,3129,64,2,4,14,8045,32,13,13213,7276,34,6,3,11,12633,207,16,1
